#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""AR-1006"",""SRS5765324""","PDT000640649.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,rpoB_H481N=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,rpoB_H481N=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=I,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-1005"",""SRS5765323""","PDT000640650.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,dfrG=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mepA=COMPLETE,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,dfrG=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-1004"",""SRS5765322""","PDT000640651.1","ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL_END_OF_CONTIG,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=MISTRANSLATION,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL_END_OF_CONTIG,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=MISTRANSLATION,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-1002"",""SRS5765320""","PDT000640653.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-1001"",""SRS5765319""","PDT000640654.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-1000"",""SRS5765318""","PDT000640655.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0999"",""SRS5765317""","PDT000640656.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0998"",""SRS5765316""","PDT000640657.1","aadD1=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=MISTRANSLATION,bleO=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=PARTIAL,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=MISTRANSLATION,bleO=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=PARTIAL,mecR1=PARTIAL,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0997"",""SRS5765315""","PDT000640658.1","aadD1=COMPLETE,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,rpoB_R484H=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=MISTRANSLATION,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,rpoB_R484H=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=R,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0979"",""SRS5765314""","PDT000640659.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0996"",""SRS5765313""","PDT000640660.1","aadD1=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,bleO=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,parE_D432N=POINT,tet(38)=COMPLETE,vga(A)=COMPLETE","aadD1=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,bleO=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,parC_S80Y=POINT,parE_D432N=POINT,tet(38)=COMPLETE,vga(A)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0995"",""SRS5765312""","PDT000640661.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0993"",""SRS5765310""","PDT000640663.1","blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0991"",""SRS5765308""","PDT000640665.1","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,pbp4_R200L=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,pbp4_R200L=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0990"",""SRS5765307""","PDT000640666.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0989"",""SRS5765306""","PDT000640667.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0988"",""SRS5765305""","PDT000640668.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,dfrG=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mepA=COMPLETE,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,dfrC=COMPLETE,dfrG=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0987"",""SRS5765304""","PDT000640669.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,parE_D432V=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,parC_S80Y=POINT,parE_D432V=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0978"",""SRS5765303""","PDT000640670.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR-0977"",""SRS5765302""","PDT000640671.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=MISTRANSLATION,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=MISTRANSLATION,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus","AR_0480","""AR_0480"",""SRS4324077""","PDT000458730.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(K)=PARTIAL_END_OF_CONTIG","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(K)=PARTIAL_END_OF_CONTIG","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0696"",""SRS7923699""","PDT000923030.1","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0688"",""SRS7923670""","PDT000923055.1","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,delafloxacin=R,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0705"",""SRS7923750""","PDT000923065.1","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,rpoB_A477D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,erm(C)=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,rpoB_A477D=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0689"",""SRS7923725""","PDT000923004.1","ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,delafloxacin=R,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0690"",""SRS7923724""","PDT000923005.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,delafloxacin=R,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0691"",""SRS7923722""","PDT000923007.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88A=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88A=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0682"",""SRS7923707""","PDT000923022.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,tet(38)=COMPLETE","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=I,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0683"",""SRS7923706""","PDT000923023.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
