#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Klebsiella pneumoniae","Pasteur MLST 16","""DHQP1500348"",""MUGSI_159"",""Pasteur MLST 16"",""SRS1646079""","PDT000145851.3","aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-2=COMPLETE,blaOXA-1=COMPLETE,blaOXA=COMPLETE,blaSHV-1=COMPLETE,blaSHV=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,sul1=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-2=COMPLETE,blaOXA-1=COMPLETE,blaOXA=COMPLETE,blaSHV-1=COMPLETE,blaSHV=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,sul1=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=I,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=I,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 485","""DHQP1400916"",""MUGSI_131"",""Pasteur MLST 485"",""SRS1608970""","PDT000143931.3","blaKPC-3=COMPLETE,blaSHV-27=COMPLETE,dfrB3=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,sul1=COMPLETE","blaKPC-3=COMPLETE,blaSHV-27=COMPLETE,dfrB3=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,sul1=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=S,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae",,"""AR_0347"",""SRS7920117""","PDT000922900.1","aac(6')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T333N=POINT,parC_S80I=POINT,pmrB_R256G=POINT,pmrB_T157P=POINT","aac(6')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T333N=POINT,parC_S80I=POINT,pmrB_R256G=POINT,pmrB_T157P=POINT","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefoxitin=R,ceftazidime-avibactam=R,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,minocycline=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae",,"""DHQP1300767"",""MUGSI_200"",""SRS1590899""","PDT000141597.3","aac(6')-Ib-cr5=COMPLETE,aph(3')-Ia=COMPLETE,arr-3=COMPLETE,blaCTX-M-15=COMPLETE,blaDHA-6=COMPLETE,blaDHA=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,catB3=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB4=COMPLETE,sul1=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aph(3')-Ia=COMPLETE,arr-3=COMPLETE,blaCTX-M-15=COMPLETE,blaDHA-6=COMPLETE,blaDHA=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,catB3=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB4=COMPLETE,sul1=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=S,ertapenem=I,gentamicin=S,imipenem=I,levofloxacin=R,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1301290"",""MUGSI_35"",""Pasteur MLST 258"",""SRS1593113""","PDT000141683.2","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,blaCARB-2=COMPLETE,blaKPC-2=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV-1=COMPLETE,blaSHV-5=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catB11=COMPLETE,cmlA=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,blaCARB-2=COMPLETE,blaKPC-2=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV-1=COMPLETE,blaSHV-5=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catB11=COMPLETE,cmlA=COMPLETE,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1400456"",""MUGSI_86"",""Pasteur MLST 258"",""SRS1608967""","PDT000143929.3","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1400455"",""MUGSI_84"",""Pasteur MLST 258"",""SRS1608965""","PDT000143928.3","aac(3)-IVa=COMPLETE,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=I,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1402214"",""MUGSI_307"",""Pasteur MLST 258"",""SRS1646038""","PDT000145814.3","aac(3)-IIe=COMPLETE,aac(3)-IVa=COMPLETE,aac(6')-Ib3=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-2=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,blaTEM-1=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87G=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IIe=COMPLETE,aac(3)-IVa=COMPLETE,aac(6')-Ib3=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-2=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaSHV=PARTIAL_END_OF_CONTIG,blaTEM-1=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87G=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1401704"",""MUGSI_118"",""Pasteur MLST 258"",""SRS1609052""","PDT000144004.3","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aadA1=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,cmlA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aadA1=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,cmlA1=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae",,"""DHQP1500349"",""MUGSI_160"",""SRS1646078""","PDT000145852.3","aac(3)-IVa=COMPLETE,aac(3)-IVa=PARTIAL_END_OF_CONTIG,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aac(3)-IVa=PARTIAL_END_OF_CONTIG,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87Y=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1301741"",""MUGSI_59"",""Pasteur MLST 258"",""SRS1598675""","PDT000143083.3","aac(6')-Ib=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT","aac(6')-Ib=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT","amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","Pasteur MLST 258","""DHQP1301744"",""MUGSI_63"",""Pasteur MLST 258"",""SRS1598677""","PDT000143086.2","aac(6')-Ib=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV=PARTIAL,blaSHV=PARTIAL_END_OF_CONTIG,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=MISTRANSLATION,parC_S80I=POINT,pmrB_R256G=POINT","aac(6')-Ib=COMPLETE,blaKPC-3=COMPLETE,blaSHV-11=COMPLETE,blaSHV=PARTIAL,blaSHV=PARTIAL_END_OF_CONTIG,fosA=COMPLETE,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=MISTRANSLATION,parC_S80I=POINT,pmrB_R256G=POINT","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","CFSAN059620","""BU-66517"",""CFSAN059620"",""SRS7518060""","PDT000856410.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrR_V165I=POINT,acrR_Y114F=POINT,armA=COMPLETE,arr-2=COMPLETE,blaNDM-7=COMPLETE,blaOKP-B=COMPLETE,blaOXA-10=COMPLETE,blaOXA-1=COMPLETE,ble=COMPLETE,cmlA5=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,oqxR_D95E=POINT,pmrB_T157P=POINT,qnrS1=COMPLETE,sul1=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrR_V165I=POINT,acrR_Y114F=POINT,armA=COMPLETE,arr-2=COMPLETE,blaNDM-7=COMPLETE,blaOKP-B=COMPLETE,blaOXA-10=COMPLETE,blaOXA-1=COMPLETE,ble=COMPLETE,cmlA5=COMPLETE,fosA=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,oqxR_D95E=POINT,pmrB_T157P=POINT,qnrS1=COMPLETE,sul1=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=R,cefotaxime=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,chloramphenicol=R,ciprofloxacin=R,colistin=R,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=S,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","CFSAN059621","""BU-67806"",""CFSAN059621"",""SRS7517927""","PDT000870021.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrR_V165I=POINT,acrR_Y114F=POINT,armA=COMPLETE,arr-2=COMPLETE,blaNDM-7=COMPLETE,blaOKP-B=COMPLETE,blaOXA-10=COMPLETE,blaOXA-1=COMPLETE,ble=COMPLETE,cmlA5=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,oqxR_D95E=POINT,pmrB_T157P=POINT,qnrS1=COMPLETE,sul1=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,acrR_V165I=POINT,acrR_Y114F=POINT,armA=COMPLETE,arr-2=COMPLETE,blaNDM-7=COMPLETE,blaOKP-B=COMPLETE,blaOXA-10=COMPLETE,blaOXA-1=COMPLETE,ble=COMPLETE,cmlA5=COMPLETE,fosA=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,oqxR_D95E=POINT,pmrB_T157P=POINT,qnrS1=COMPLETE,sul1=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=R,cefotaxime=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,chloramphenicol=R,ciprofloxacin=R,colistin=R,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Serratia marcescens","CFSAN059607","""BT-2790"",""CFSAN059607"",""SRS7518093""","PDT000870024.1","aac(6')=COMPLETE,blaSRT=COMPLETE,fos=HMM,sdeB=COMPLETE,sdeY=COMPLETE,smfY=COMPLETE,tet(41)=COMPLETE","aac(6')=COMPLETE,blaSRT=COMPLETE,fos=HMM,tet(41)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,cefotaxime=S,cefoxitin=R,ceftazidime=S,ceftriaxone=S,chloramphenicol=R,ciprofloxacin=S,colistin=R,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,minocycline=S,piperacillin-tazobactam=S,polymyxin B=R,tetracycline=R,tigecycline=I,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Serratia marcescens","CFSAN059609","""BU-15418"",""CFSAN059609"",""SRS7518050""","PDT000870025.1","aac(3)-IId=COMPLETE,aac(6')-Ib3=COMPLETE,aac(6')=COMPLETE,blaCMY-4=COMPLETE,blaSHV-12=COMPLETE,blaSRT=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,fos=HMM,sdeB=COMPLETE,sdeY=COMPLETE,smfY=COMPLETE,tet(41)=COMPLETE,tet(D)=COMPLETE","aac(3)-IId=COMPLETE,aac(6')-Ib3=COMPLETE,aac(6')=COMPLETE,blaCMY-4=COMPLETE,blaSHV-12=COMPLETE,blaSRT=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,fos=HMM,tet(41)=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,chloramphenicol=I,ciprofloxacin=S,colistin=R,doripenem=S,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,minocycline=R,piperacillin-tazobactam=I,polymyxin B=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Serratia marcescens","CFSAN059606","""BT-2788"",""CFSAN059606"",""SRS7518194""","PDT000870026.1","aac(6')=COMPLETE,blaSRT=COMPLETE,fos=HMM,sdeB=COMPLETE,sdeY=COMPLETE,smfY=COMPLETE,tet(41)=COMPLETE","aac(6')=COMPLETE,blaSRT=COMPLETE,fos=HMM,tet(41)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,cefotaxime=S,cefoxitin=I,ceftazidime=S,ceftriaxone=S,chloramphenicol=I,ciprofloxacin=S,colistin=R,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,minocycline=S,piperacillin-tazobactam=S,polymyxin B=R,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
