#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""230"",""BWH_230_S_aur"",""SRS13579683""","PDT001343031.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""177"",""BWH_177_S_aur"",""SRS13579672""","PDT001343043.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""162"",""BWH_162_S_aur"",""SRS13579670""","PDT001343044.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_471_S_aur"",""SRS15307183""","PDT001440521.1","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,sat4=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_249_S_aur"",""SRS15307168""","PDT001440522.1","dfrB_F99Y=POINT,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","dfrB_F99Y=POINT,fosB=COMPLETE,gyrA_S84L=POINT,parC_S80F=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=R,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=R,linezolid=S,minocycline=S,moxifloxacin=R,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_589_S_aur"",""SRS15307126""","PDT001440525.1","blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_179_S_aur"",""SRS15307207""","PDT001440558.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,mepA=COMPLETE,msr(A)=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,msr(A)=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_248_S_aur"",""SRS15307205""","PDT001440559.1","abc-f=HMM,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_299_S_aur"",""SRS15307203""","PDT001440561.1","aadD1=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_551_S_aur"",""SRS15307202""","PDT001440562.1","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_161_S_aur"",""SRS15307201""","PDT001440563.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_474_S_aur"",""SRS15307199""","PDT001440565.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,pbp4_E218K=POINT,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,pbp4_E218K=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_475_S_aur"",""SRS15307198""","PDT001440566.1","aadD1=COMPLETE,abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,erm(C)=COMPLETE,fosB=COMPLETE,lnu(A)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mupA=COMPLETE,tet(38)=COMPLETE","aadD1=COMPLETE,abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,erm(C)=COMPLETE,fosB=COMPLETE,lnu(A)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mupA=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_180_S_aur"",""SRS15307196""","PDT001440568.1","abc-f=HMM,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=R,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,minocycline=S,moxifloxacin=R,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_504_S_aur"",""SRS15307191""","PDT001440573.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_481_S_aur"",""SRS15307190""","PDT001440574.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_186_S_aur"",""SRS15307187""","PDT001440577.1","abc-f=HMM,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_512_S_aur"",""SRS15307186""","PDT001440578.1","fosB=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,tet(38)=MISTRANSLATION","fosB=COMPLETE,murA_G257D=POINT,tet(38)=MISTRANSLATION","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_559_S_aur"",""SRS15307182""","PDT001440581.1","glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_550_S_aur"",""SRS15307181""","PDT001440582.1","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,mupA=COMPLETE,parC_S80F=POINT,parE_P585S=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,abc-f=HMM,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mupA=COMPLETE,parC_S80F=POINT,parE_P585S=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=R,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,minocycline=S,moxifloxacin=R,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_497_S_aur"",""SRS15307179""","PDT001440584.1","mepA=COMPLETE,tet(38)=COMPLETE","tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_495_S_aur"",""SRS15307178""","PDT001440585.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_556_S_aur"",""SRS15307171""","PDT001440592.1","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=R,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,minocycline=S,moxifloxacin=I,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_514_S_aur"",""SRS15307170""","PDT001440593.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=MISTRANSLATION,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_172_S_aur"",""SRS15307164""","PDT001440597.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_228_S_aur"",""SRS15307163""","PDT001440599.1","dfrG=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","dfrG=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Staphylococcus aureus",,"""BWH_173_S_aur"",""SRS15307162""","PDT001440600.1","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,sat4=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_175_S_aur"",""SRS15307160""","PDT001440602.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_554_S_aur"",""SRS15307159""","PDT001440603.1","abc-f=HMM,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=I,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_496_S_aur"",""SRS15307158""","PDT001440604.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_506_S_aur"",""SRS15307157""","PDT001440605.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,mepA=COMPLETE,tet(38)=MISTRANSLATION","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,tet(38)=MISTRANSLATION","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_555_S_aur"",""SRS15307155""","PDT001440607.1","fosB=COMPLETE,mepA=MISTRANSLATION,tet(38)=COMPLETE","fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_498_S_aur"",""SRS15307154""","PDT001440608.1","blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(T)=COMPLETE,glpT_A100V=POINT,glpT_F3I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,erm(T)=COMPLETE,glpT_A100V=POINT,glpT_F3I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_476_S_aur"",""SRS15307153""","PDT001440609.1","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_557_S_aur"",""SRS15307152""","PDT001440610.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
