#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Klebsiella pneumoniae","MRSN28880","""MRSN28880""","PDT001128451.2","blaSHV-11=COMPLETE,emrD=COMPLETE,fosA5=COMPLETE,oqxA=COMPLETE,oqxB5=COMPLETE","blaSHV-11=COMPLETE,fosA5=COMPLETE,oqxA=COMPLETE,oqxB5=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN27989","""MRSN27989""","PDT001128453.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN27106","""MRSN27106""","PDT001128454.2","blaSHV-27=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","blaSHV-27=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=S,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN25947","""MRSN25947""","PDT001128455.2","blaSHV=COMPLETE,emrD=COMPLETE,fosA10=COMPLETE,fosA7=MISTRANSLATION,oqxA=COMPLETE,oqxB=COMPLETE","blaSHV=COMPLETE,fosA10=COMPLETE,fosA7=MISTRANSLATION,oqxA=COMPLETE,oqxB=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN25616","""MRSN25616""","PDT001128456.2","aadA1=COMPLETE,blaSHV-1=COMPLETE,dfrA8=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","aadA1=COMPLETE,blaSHV-1=COMPLETE,dfrA8=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN25107","""MRSN25107""","PDT001128458.2","blaSHV-187=COMPLETE,dfrA7=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","blaSHV-187=COMPLETE,dfrA7=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB25=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN22265","""MRSN22265""","PDT001128459.3","aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaSHV-12=COMPLETE,blaSHV-27=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,qnrB19=COMPLETE,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaSHV-12=COMPLETE,blaSHV-27=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,qnrB19=COMPLETE,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN20522","""MRSN20522""","PDT001128524.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3')-II=HMM,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,ble=HMM,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,qnrA1=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3')-II=HMM,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,ble=HMM,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,qnrA1=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=R,nitrofurantoin=S,piperacillin-tazobactam=I,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN19073","""MRSN19073""","PDT001128525.2","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-202=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA10=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-202=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,fosA10=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN18411","""MRSN18411""","PDT001128527.2","blaSHV-1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","blaSHV-1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=I,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=I,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=I,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN16233","""MRSN16233""","PDT001128528.2","blaSHV-1=COMPLETE,emrD=COMPLETE,fosA10=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE","blaSHV-1=COMPLETE,fosA10=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN16008","""MRSN16008""","PDT001128529.2","aadA1=COMPLETE,blaSHV-11=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE","aadA1=COMPLETE,blaSHV-11=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN15882","""MRSN15882""","PDT001128530.2","blaSHV-171=COMPLETE,emrD=COMPLETE,fosA7=PARTIAL,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","blaSHV-171=COMPLETE,fosA7=PARTIAL,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN15937","""MRSN15937""","PDT001128531.2","aadA2=COMPLETE,blaCARB-2=COMPLETE,blaSHV-11=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,floR=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,pmrB_R256G=POINT,qnrA1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","aadA2=COMPLETE,blaCARB-2=COMPLETE,blaSHV-11=COMPLETE,dfrA1=COMPLETE,floR=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,pmrB_R256G=POINT,qnrA1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN14444","""MRSN14444""","PDT001128533.2","blaLAP-2=COMPLETE,blaSHV-1=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","blaLAP-2=COMPLETE,blaSHV-1=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=I,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN13726","""MRSN13726""","PDT001128536.2","blaSHV-11=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,tet(A)=COMPLETE","blaSHV-11=COMPLETE,dfrA14=COMPLETE,fosA=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN6778","""MRSN6778""","PDT001128538.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-71=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA10=COMPLETE,oqxB5=COMPLETE,qnrB1=COMPLETE,ramR_A19V=POINT,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-71=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA10=COMPLETE,oqxB5=COMPLETE,qnrB1=COMPLETE,ramR_A19V=POINT,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN6031","""MRSN6031""","PDT001128539.2","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB20=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB20=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=I,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN5881","""MRSN5881""","PDT001128540.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaCMY-4=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83Y=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB5=COMPLETE,qnrB2=COMPLETE,rmtH=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaCMY-4=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83Y=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB5=COMPLETE,qnrB2=COMPLETE,rmtH=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=I,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=I,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN5741","""MRSN5741""","PDT001128541.2","aadA2=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3')-II=HMM,blaCARB-2=COMPLETE,blaFOX-5=COMPLETE,blaSHV-27=COMPLETE,ble=HMM,catB11=COMPLETE,catB3=COMPLETE,cmlA=COMPLETE,dfrA19=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83F=POINT,mph(E)=COMPLETE,msr(E)=COMPLETE,oqxA10=COMPLETE,oqxB=COMPLETE,oqxR_Q11L=POINT,qnrA1=COMPLETE,sul1=COMPLETE","aadA2=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3')-II=HMM,blaCARB-2=COMPLETE,blaFOX-5=COMPLETE,blaSHV-27=COMPLETE,ble=HMM,catB11=COMPLETE,catB3=COMPLETE,cmlA=COMPLETE,dfrA19=COMPLETE,fosA=COMPLETE,gyrA_S83F=POINT,mph(E)=COMPLETE,msr(E)=COMPLETE,oqxA10=COMPLETE,oqxB=COMPLETE,oqxR_Q11L=POINT,qnrA1=COMPLETE,sul1=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=I,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN5613","""MRSN5613""","PDT001128542.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB14=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB14=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=I,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
