#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Klebsiella pneumoniae","MRSN607210","""MRSN607210""","PDT001128410.2","aadA1=COMPLETE,aph(3')-Ia=COMPLETE,armA=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA=MISTRANSLATION,blaSHV=COMPLETE,cmlA5=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,parC_S80I=POINT,sul1=COMPLETE","aadA1=COMPLETE,aph(3')-Ia=COMPLETE,armA=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA=MISTRANSLATION,blaSHV=COMPLETE,cmlA5=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,mph(E)=COMPLETE,msr(E)=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,parC_S80I=POINT,sul1=COMPLETE","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=I,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=I,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=I,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN599975","""MRSN599975""","PDT001128412.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN591344","""MRSN591344""","PDT001128413.2","blaSHV-1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","blaSHV-1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=R,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=R,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN562722","""MRSN562722""","PDT001128419.2","blaSHV-75=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB14=COMPLETE","blaSHV-75=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB14=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN572640","""MRSN572640""","PDT001128420.2","blaSHV-11=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB6=COMPLETE,ramR_T162I=POINT","blaSHV-11=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB6=COMPLETE,ramR_T162I=POINT","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=R,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=I,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=R,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN546733","""MRSN546733""","PDT001128421.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-52=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-52=COMPLETE,blaTEM-1=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN560539","""MRSN560539""","PDT001128422.2","aac(3)-IId=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,arr-3=COMPLETE,blaCTX-M-14=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA27=COMPLETE,emrD=COMPLETE,floR=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83Y=POINT,oqxA=COMPLETE,oqxB20=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","aac(3)-IId=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,arr-3=COMPLETE,blaCTX-M-14=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA27=COMPLETE,floR=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83Y=POINT,oqxA=COMPLETE,oqxB20=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=I,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=I,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=I,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN516635","""MRSN516635""","PDT001128426.2","aac(3)-IIe=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(D)=COMPLETE","aac(3)-IIe=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=I,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN515432","""MRSN515432""","PDT001128428.2","aac(6')-Ib=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,cmlA5=COMPLETE,dfrA7=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83Y=POINT,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","aac(6')-Ib=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,cmlA5=COMPLETE,dfrA7=COMPLETE,fosA=COMPLETE,gyrA_S83Y=POINT,oqxA=COMPLETE,oqxB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN515247","""MRSN515247""","PDT001128429.2","aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-VI=PARTIAL_END_OF_CONTIG,blaCTX-M-14=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-48=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM=COMPLETE,ble=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrS=PARTIAL_END_OF_CONTIG","aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-VI=PARTIAL_END_OF_CONTIG,blaCTX-M-14=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-48=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM=COMPLETE,ble=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrS=PARTIAL_END_OF_CONTIG","amikacin=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=R,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=R,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN513382","""MRSN513382""","PDT001128430.2","blaSHV-60=COMPLETE,emrD=COMPLETE,fosA=PARTIAL,oqxA=COMPLETE,oqxB19=COMPLETE","blaSHV-60=COMPLETE,fosA=PARTIAL,oqxA=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN511348","""MRSN511348""","PDT001128431.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aac(6')-Il=COMPLETE,aadA1=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-28=COMPLETE,blaVIM-4=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,mcr-9.1=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,qnrB1=COMPLETE,sul1=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aac(6')-Il=COMPLETE,aadA1=COMPLETE,ant(2'')-Ia=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaSHV-28=COMPLETE,blaVIM-4=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,qnrB1=COMPLETE,sul1=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=I,ertapenem=R,gentamicin=R,imipenem=I,levofloxacin=S,meropenem=R,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN468268","""MRSN468268""","PDT001128434.2","aac(3)-IIe=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB25=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB25=COMPLETE,qnrB1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=I,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN450199","""MRSN450199""","PDT001128435.2","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,emrD=COMPLETE,fosA7=MISTRANSLATION,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB=COMPLETE,tet(D)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,fosA7=MISTRANSLATION,fosA=COMPLETE,ompK35_E132K=POINT,oqxA=COMPLETE,oqxB=COMPLETE,tet(D)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=I,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN430414","""MRSN430414""","PDT001128436.2","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(3')-Ia=COMPLETE,aph(3')-VIb=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaCTX-M-14=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaOXA-48=COMPLETE,blaSHV-11=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(3')-Ia=COMPLETE,aph(3')-VIb=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaCTX-M-14=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaOXA-48=COMPLETE,blaSHV-11=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN401050","""MRSN401050""","PDT001128440.2","aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA7=PARTIAL,fosA=COMPLETE,gyrA_D87Y=POINT,mcr-8.1=COMPLETE,mph(B)=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,fosA7=PARTIAL,fosA=COMPLETE,gyrA_D87Y=POINT,mcr-8.1=COMPLETE,mph(B)=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,sul1=COMPLETE,sul2=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=I,cephalothin=R,ciprofloxacin=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=I,meropenem=S,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN374613","""MRSN374613""","PDT001128441.2","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP-2=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-14=COMPLETE,blaLAP-2=COMPLETE,blaSHV-11=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime=R,cefotetan=S,cefoxitin=S,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=S,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN380979","""MRSN380979""","PDT001128442.2","blaSHV=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","blaSHV=COMPLETE,fosA=COMPLETE,oqxA=COMPLETE,oqxB19=COMPLETE","amikacin=S,ampicillin-sulbactam=S,ampicillin=R,aztreonam=S,cefazolin=S,cefepime=S,cefotaxime=S,cefotetan=S,cefoxitin=S,cefpodoxime=S,ceftazidime-avibactam=S,ceftazidime=S,ceftolozane-tazobactam=S,ceftriaxone=S,cefuroxime=S,cephalothin=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nalidixic acid=S,nitrofurantoin=R,piperacillin-tazobactam=S,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","MRSN375436","""MRSN375436""","PDT001128443.2","aac(3)-IIe=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaKPC-2=COMPLETE,blaOXA-2=COMPLETE,blaSHV-5=COMPLETE,blaTEM-1=COMPLETE,dfrA29=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,oqxA=COMPLETE,oqxB25=COMPLETE,parC_S80I=POINT,sul1=COMPLETE","aac(3)-IIe=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaKPC-2=COMPLETE,blaOXA-2=COMPLETE,blaSHV-5=COMPLETE,blaTEM-1=COMPLETE,dfrA29=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,oqxA=COMPLETE,oqxB25=COMPLETE,parC_S80I=POINT,sul1=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime=R,cefotetan=S,cefoxitin=R,cefpodoxime=R,ceftazidime-avibactam=S,ceftazidime=R,ceftolozane-tazobactam=R,ceftriaxone=R,cefuroxime=R,cephalothin=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nalidixic acid=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R"
